id,name,slug,batch,status,industry,subindustry,one_liner,website,all_locations,team_size,url
27679,rift,rift,Winter 2023,Inactive,B2B,B2B -> Sales,B2B lead routing made simple,https://rift.com,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/rift
29391,Abel,abel,Winter 2024,Inactive,B2B,B2B -> Legal,Transforming document review for litigation teams,https://www.tryabel.com,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/abel
29358,Aedilic,aedilic,Winter 2024,Inactive,B2B,B2B -> Security,Open-Source AI-generated image/deepfake detection,https://www.nonescape.com,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/aedilic
29307,Blume Benefits,blume-benefits,Winter 2024,Inactive,Fintech,Fintech -> Insurance,The AI copilot for health insurance brokers.,https://www.blumebenefits.com/,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/blume-benefits
29320,Celest,celest,Winter 2024,Inactive,B2B,B2B -> Infrastructure,The Vercel of Flutter,https://celest.dev,"San Francisco, CA, USA",1,https://www.ycombinator.com/companies/celest
29271,DGI Apparel,dgi-apparel,Winter 2024,Inactive,B2B,B2B -> Supply Chain and Logistics,Expedia for ordering blank apparel,https://www.dgiapparel.com/,"New York City, NY, USA",4,https://www.ycombinator.com/companies/dgi-apparel
29311,Engines,engines,Winter 2024,Inactive,B2B,B2B -> Infrastructure,Setup any repo with one command,https://engines.dev,,2,https://www.ycombinator.com/companies/engines
29449,Fileforge,fileforge,Winter 2024,Inactive,B2B,"B2B -> Engineering, Product and Design",API For PDF Document Workflows,https://www.fileforge.com/,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/fileforge
29322,Glimmer,glimmer,Winter 2024,Inactive,B2B,B2B,AI search for massive PDFs,https://www.withglimmer.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/glimmer
29523,K-Scale Labs,k-scale-labs,Winter 2024,Inactive,Consumer,Consumer -> Consumer Electronics,Open-source humanoid robots,https://kscale.dev/,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/k-scale-labs
29178,Lantern,lantern-2,Winter 2024,Inactive,B2B,B2B,Postgres vector database extension to build AI applications,http://lantern.dev,"San Francisco, CA, USA",3,https://www.ycombinator.com/companies/lantern-2
29459,Lumona,lumona,Winter 2024,Inactive,Consumer,Consumer,AI-enabled search engine featuring insights from social media.,https://www.lumona.ai,"Boston, MA, USA",1,https://www.ycombinator.com/companies/lumona
29268,Mango Health,mango-health,Winter 2024,Inactive,Healthcare,Healthcare,AI Therapy for OCD,https://themangohealth.com,,2,https://www.ycombinator.com/companies/mango-health
29285,Patchwork,patchwork,Winter 2024,Inactive,B2B,B2B -> Productivity,Your team’s AI powered communication tool,https://atpatchwork.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/patchwork
29260,Quary,quary,Winter 2024,Inactive,B2B,B2B -> Analytics,The first in-browser analytics engineering platform,https://www.quary.dev,"London, England, United Kingdom",2,https://www.ycombinator.com/companies/quary
29189,RadMate AI,radmate-ai,Winter 2024,Inactive,Healthcare,Healthcare,Copilot for radiologists,https://www.radmate.ai,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/radmate-ai
29313,Selera Medical,selera-medical,Winter 2024,Inactive,Healthcare,Healthcare -> Medical Devices,"One-time, device-based treatment for heart failure",http://www.seleramedical.com,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/selera-medical
29206,Stitch Technologies,stitch-technologies,Winter 2024,Inactive,B2B,"B2B -> Engineering, Product and Design",-,https://www.stitch.tech,"London, England, United Kingdom",,https://www.ycombinator.com/companies/stitch-technologies
29186,Tesseral,tesseral,Winter 2024,Inactive,B2B,B2B,The open source platform for managing identity in business software,https://tesseral.com,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/tesseral
29421,Thorntale,thorntale,Winter 2024,Inactive,B2B,B2B -> Productivity,"The world's best presentation editor, powered by AI.",https://thorntale.com,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/thorntale
29335,Toolify,toolify,Winter 2024,Inactive,B2B,"B2B -> Engineering, Product and Design",Build internal tools with AI,https://toolify.sh,"Bengaluru, KA, India",2,https://www.ycombinator.com/companies/toolify
29361,Wuri,wuri,Winter 2024,Inactive,Consumer,Consumer -> Content,"App to read fiction stories as visual novels with images, videos,…",https://www.wuri.in/,,7,https://www.ycombinator.com/companies/wuri
29354,crmCopilot,crmcopilot,Winter 2024,Inactive,B2B,B2B -> Sales,Give Salesforce the AI upgrade it deserves,https://www.crmcopilot.co?utm_source=yc,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/crmcopilot
30222,Altrina,altrina,Winter 2025,Inactive,B2B,B2B -> Productivity,The SOP Automation Platform,https://altrina.com,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/altrina
30216,Sublingual,sublingual,Winter 2025,Inactive,B2B,B2B,Daily productivity tracker,https://sublingual.ai/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/sublingual
31120,Kyten Technologies,kyten-technologies,Winter 2026,Inactive,Industrials,Industrials -> Manufacturing and Robotics,Custom Aerospace-Grade Battery Packs,https://kytentech.com,"Seattle, WA, USA",2,https://www.ycombinator.com/companies/kyten-technologies
31210,Mendral,mendral,Winter 2026,Inactive,B2B,B2B,AI DevOps Engineer,https://mendral.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/mendral
31155,Q2Q,q2q,Winter 2026,Inactive,B2B,B2B -> Finance and Accounting,We help private equity teams find acquisition targets faster,https://www.tryq2q.com/,"San Francisco, CA, USA",2,https://www.ycombinator.com/companies/q2q
